# PKS 1345+12 
# The Spectral Energy Distributions of Active Galactic Nuclei
# Brown et al. (2019)
# http://dx.doi.org/10.17909/t9-3dbt-8734
# 
# Column 1: Restframe wavelength (um)
# Column 2: L_nu (W/Hz)
# Column 3: f_lam (erg/s/cm2/A)
# Column 4: Scale
# Column 5: Source
# 
    0.219551 9.097819e+20 4.707214e-01 1.0000 Extrapolation
    0.221336 9.426071e+20 4.798707e-01 1.0000 Extrapolation
    0.223121 9.763386e+20 4.891222e-01 1.0000 Extrapolation
    0.224906 1.010994e+21 4.984761e-01 1.0000 Extrapolation
    0.226691 1.046591e+21 5.079330e-01 1.0000 Extrapolation
    0.228476 1.083147e+21 5.174927e-01 1.0000 Extrapolation
    0.230261 1.120680e+21 5.271561e-01 1.0000 Extrapolation
    0.232045 1.159210e+21 5.369232e-01 1.0000 Extrapolation
    0.233830 1.198753e+21 5.467943e-01 1.0000 Extrapolation
    0.235615 1.239329e+21 5.567697e-01 1.0000 Extrapolation
    0.237400 1.280956e+21 5.668499e-01 1.0000 Extrapolation
    0.239185 1.323655e+21 5.770348e-01 1.0000 Extrapolation
    0.240970 1.367443e+21 5.873250e-01 1.0000 Extrapolation
    0.242755 1.412340e+21 5.977208e-01 1.0000 Extrapolation
    0.244540 1.458366e+21 6.082224e-01 1.0000 Extrapolation
    0.246325 1.505541e+21 6.188301e-01 1.0000 Extrapolation
    0.248110 1.553885e+21 6.295442e-01 1.0000 Extrapolation
    0.249895 1.603418e+21 6.403649e-01 1.0000 Extrapolation
    0.251680 1.654160e+21 6.512927e-01 1.0000 Extrapolation
    0.253465 1.706133e+21 6.623278e-01 1.0000 Extrapolation
    0.255250 1.759356e+21 6.734704e-01 1.0000 Extrapolation
    0.257035 1.813851e+21 6.847209e-01 1.0000 Extrapolation
    0.258820 1.869640e+21 6.960794e-01 1.0000 Extrapolation
    0.260605 1.926743e+21 7.075464e-01 1.0000 Extrapolation
    0.262390 1.985182e+21 7.191221e-01 1.0000 Extrapolation
    0.264175 2.044980e+21 7.308068e-01 1.0000 Extrapolation
    0.265960 2.106158e+21 7.426008e-01 1.0000 Extrapolation
    0.267745 2.168739e+21 7.545043e-01 1.0000 Extrapolation
    0.269530 2.232745e+21 7.665175e-01 1.0000 Extrapolation
    0.271315 2.298198e+21 7.786408e-01 1.0000 Extrapolation
    0.273100 2.365122e+21 7.908745e-01 1.0000 Extrapolation
    0.274885 2.433539e+21 8.032188e-01 1.0000 Extrapolation
    0.276670 2.503474e+21 8.156742e-01 1.0000 Extrapolation
    0.278455 2.574950e+21 8.282406e-01 1.0000 Extrapolation
    0.280240 2.647989e+21 8.409183e-01 1.0000 Extrapolation
    0.282025 2.722617e+21 8.537080e-01 1.0000 Extrapolation
    0.283809 2.798858e+21 8.666096e-01 1.0000 Extrapolation
    0.285594 2.876734e+21 8.796234e-01 1.0000 Extrapolation
    0.287379 2.956273e+21 8.927497e-01 1.0000 Extrapolation
    0.289164 3.037498e+21 9.059887e-01 1.0000 Extrapolation
    0.290949 3.120433e+21 9.193408e-01 1.0000 Extrapolation
    0.292734 3.205105e+21 9.328063e-01 1.0000 Extrapolation
    0.294519 3.291539e+21 9.463855e-01 1.0000 Extrapolation
